"id","team","week","position","name","playerId","points","starter"
"pl-16007wk1",7,1,"D/ST","Broncos D/ST",-16007,7,true
"pl3116136wk1",7,1,"RB","Justin Jackson",3116136,1.2,false
"pl3054212wk1",7,1,"TE","Jonnu Smith",3054212,7.3,false
"pl3116406wk1",8,1,"WR","Tyreek Hill",3116406,31.6,true
"pl3116385wk1",8,1,"RB","Joe Mixon",3116385,23,true
"pl16737wk1",8,1,"WR","Mike Evans",16737,3.9,true
"pl3925357wk1",8,1,"WR","Calvin Ridley",3925357,7.6,true
"pl16460wk1",8,1,"WR","Adam Thielen",16460,25.7,true
"pl3925347wk1",8,1,"RB","Damien Harris",3925347,10.7,true
"pl4362628wk1",8,1,"WR","Ja'Marr Chase",4362628,18.4,false
"pl16813wk1",8,1,"TE","Logan Thomas",16813,10.5,true
"pl4040761wk1",8,1,"RB","Devin Singletary",4040761,9.5,false
"pl3916148wk1",8,1,"RB","Tony Pollard",3916148,6.3,false
"pl3916387wk1",8,1,"QB","Lamar Jackson",3916387,20,true
"pl17359wk1",8,1,"RB","Damien Williams",17359,6,false
"pl2576623wk1",8,1,"WR","DeVante Parker",2576623,10.1,false
"pl3916433wk1",8,1,"WR","Jakobi Meyers",3916433,7.4,false
"pl-16015wk1",8,1,"D/ST","Dolphins D/ST",-16015,5,true
"pl-16005wk1",8,1,"D/ST","Browns D/ST",-16005,0,false
"pl3042519wk1",9,1,"RB","Aaron Jones",3042519,3.2,true
"pl4242214wk1",9,1,"RB","Clyde Edwards-Helaire",4242214,8.7,true
"pl4047365wk1",9,1,"RB","Josh Jacobs",4047365,16.5,true
"pl4047646wk1",9,1,"WR","A.J. Brown",4047646,12.9,true
"pl3932905wk1",9,1,"WR","Diontae Johnson",3932905,12.1,true
"pl3068267wk1",9,1,"RB","Austin Ekeler",3068267,11.7,true
"pl4038941wk1",9,1,"QB","Justin Herbert",4038941,15.38,true
"pl2976316wk1",9,1,"WR","Michael Thomas",2976316,0,false
"pl4036131wk1",9,1,"TE","Noah Fant",4036131,9.2,true
"pl3115394wk1",9,1,"WR","DJ Chark Jr.",3115394,16.1,false
"pl16790wk1",9,1,"WR","Jarvis Landry",16790,16.9,false
"pl3121427wk1",9,1,"WR","Curtis Samuel",3121427,0,false
"pl2508176wk1",9,1,"RB","David Johnson",2508176,10.3,false
"pl4372414wk1",9,1,"WR","Elijah Moore",4372414,0.2,false
"pl-16027wk1",9,1,"D/ST","Buccaneers D/ST",-16027,-3,true
"pl3052587wk1",9,1,"QB","Baker Mayfield",3052587,12.64,false
"pl3054850wk1",10,1,"RB","Alvin Kamara",3054850,16.6,true
"pl3040151wk1",10,1,"TE","George Kittle",3040151,9.8,true
"pl4241389wk1",10,1,"WR","CeeDee Lamb",4241389,19.9,true
"pl3886818wk1",10,1,"RB","Myles Gaskin",3886818,10.1,true
"pl4360438wk1",10,1,"WR","Brandon Aiyuk",4360438,0,true
"pl4241463wk1",10,1,"WR","Jerry Jeudy",4241463,10.2,true
"pl4241401wk1",10,1,"RB","Trey Sermon",4241401,0,false
"pl4360294wk1",10,1,"RB","Antonio Gibson",4360294,10.3,true
"pl2979843wk1",10,1,"RB","Kenyan Drake",2979843,9.5,false
"pl14876wk1",10,1,"QB","Ryan Tannehill",14876,16.18,true
"pl4372016wk1",10,1,"WR","Jaylen Waddle",4372016,14.1,false
"pl3915511wk1",10,1,"QB","Joe Burrow",3915511,22.64,false
"pl4241416wk1",10,1,"RB","Chuba Hubbard",4241416,1.4,false
"pl-16025wk1",10,1,"D/ST","49ers D/ST",-16025,7,true
"pl4371733wk1",10,1,"RB","Kenneth Gainwell",4371733,11.3,false
"pl-16011wk1",10,1,"D/ST","Colts D/ST",-16011,3,false
"pl3128720wk2",1,2,"RB","Nick Chubb",3128720,16.3,true
"pl3139477wk2",1,2,"QB","Patrick Mahomes",3139477,30.02,true
"pl15880wk2",1,2,"WR","Robert Woods",15880,9.5,true
"pl4047650wk2",1,2,"WR","DK Metcalf",4047650,8.3,true
"pl15818wk2",1,2,"WR","Keenan Allen",15818,12.8,true
"pl4036133wk2",1,2,"TE","T.J. Hockenson",4036133,16.6,true
"pl3912550wk2",1,2,"RB","Ronald Jones II",3912550,4.1,true
"pl4240657wk2",1,2,"RB","Michael Carter",4240657,9.8,false
"pl3126486wk2",1,2,"WR","Deebo Samuel",3126486,13.1,false
"pl13934wk2",1,2,"WR","Antonio Brown",13934,2.2,true
"pl4035687wk2",1,2,"WR","Michael Pittman Jr.",4035687,16.3,false
"pl4048244wk2",1,2,"RB","Alexander Mattison",4048244,3.3,false
"pl4035170wk2",1,2,"WR","Marquez Callaway",4035170,1.8,false
"pl4046676wk2",1,2,"RB","Tony Jones Jr.",4046676,0.7,false
"pl-16018wk2",1,2,"D/ST","Saints D/ST",-16018,5,true
"pl-16022wk2",1,2,"D/ST","Cardinals D/ST",-16022,-2,false
"pl16800wk2",2,2,"WR","Davante Adams",16800,16.1,true
"pl15795wk2",2,2,"WR","DeAndre Hopkins",15795,13.4,true
"pl4045163wk2",2,2,"RB","Miles Sanders",4045163,6.4,true
"pl3116365wk2",2,2,"TE","Mark Andrews",3116365,8.2,true
"pl3059915wk2",2,2,"RB","Kareem Hunt",3059915,5.8,true
"pl8439wk2",2,2,"QB","Aaron Rodgers",8439,34.8,true
"pl4239934wk2",2,2,"RB","AJ Dillon",4239934,3.1,false
"pl4372485wk2",2,2,"WR","Rondale Moore",4372485,20.9,false
"pl4362887wk2",2,2,"QB","Justin Fields",4362887,3.5,false
"pl3052876wk2",2,2,"WR","William Fuller V",3052876,0,false
"pl4036348wk2",2,2,"WR","Michael Gallup",4036348,0,false
"pl15072wk2",2,2,"WR","Marvin Jones Jr.",15072,14.5,true
"pl3895827wk2",2,2,"RB","Ty'Son Williams",3895827,10.3,true
"pl-16028wk2",2,2,"D/ST","Commanders D/ST",-16028,2,true
"pl4241479wk2",2,2,"QB","Tua Tagovailoa",4241479,0.52,false
"pl16777wk2",2,2,"RB","Carlos Hyde",16777,0.7,false
"pl3116593wk2",3,2,"RB","Dalvin Cook",3116593,15.8,true
"pl3929630wk2",3,2,"RB","Saquon Barkley",3929630,7.9,false
"pl2976499wk2",3,2,"WR","Amari Cooper",2976499,3.9,true
"pl4360248wk2",3,2,"TE","Kyle Pitts",4360248,9.8,true
"pl2976212wk2",3,2,"WR","Stefon Diggs",2976212,14,true
"pl4039359wk2",3,2,"RB","Darrell Henderson Jr.",4039359,15.7,true
"pl2974858wk2",3,2,"WR","Kenny Golladay",2974858,5.3,true
"pl3120348wk2",3,2,"WR","JuJu Smith-Schuster",3120348,13.4,true
"pl4035676wk2",3,2,"RB","Zack Moss",4035676,14.4,false
"pl12483wk2",3,2,"QB","Matthew Stafford",12483,21.22,true
"pl4040655wk2",3,2,"WR","Darnell Mooney",4040655,9.6,false
"pl2573401wk2",3,2,"TE","Tyler Higbee",2573401,1.3,false
"pl4241475wk2",3,2,"WR","Henry Ruggs III",4241475,20,false
"pl15920wk2",3,2,"RB","Latavius Murray",15920,9.6,false
"pl-16017wk2",3,2,"D/ST","Patriots D/ST",-16017,16,true
"pl2969939wk2",3,2,"QB","Jameis Winston",2969939,8.34,false
"pl4241457wk2",4,2,"RB","Najee Harris",4241457,16.6,true
"pl2576925wk2",4,2,"TE","Darren Waller",2576925,9,true
"pl3116165wk2",4,2,"WR","Chris Godwin",3116165,14.2,true
"pl2977187wk2",4,2,"WR","Cooper Kupp",2977187,32.3,true
"pl3025433wk2",4,2,"RB","Mike Davis",3025433,9.8,false
"pl4035538wk2",4,2,"RB","David Montgomery",4035538,9.4,true
"pl3917315wk2",4,2,"QB","Kyler Murray",3917315,39.1,true
"pl16733wk2",4,2,"WR","Odell Beckham Jr.",16733,0,false
"pl4241478wk2",4,2,"WR","DeVonta Smith",4241478,2.6,false
"pl3115364wk2",4,2,"RB","Leonard Fournette",3115364,9.6,true
"pl3121023wk2",4,2,"TE","Dallas Goedert",3121023,3.4,false
"pl3045138wk2",4,2,"WR","Mike Williams",3045138,18.6,true
"pl3115378wk2",4,2,"WR","Russell Gage",3115378,5.3,false
"pl2330wk2",4,2,"QB","Tom Brady",2330,39.64,false
"pl-16029wk2",4,2,"D/ST","Panthers D/ST",-16029,14,true
"pl13981wk2",4,2,"RB","Mark Ingram II",13981,4.5,false
"pl3117251wk2",5,2,"RB","Christian McCaffrey",3117251,22.2,true
"pl16799wk2",5,2,"WR","Allen Robinson II",16799,9.4,true
"pl14881wk2",5,2,"QB","Russell Wilson",14881,27.32,true
"pl13229wk2",5,2,"TE","Rob Gronkowski",13229,17.9,true
"pl3043078wk2",5,2,"RB","Derrick Henry",3043078,44.7,true
"pl4046692wk2",5,2,"WR","Chase Claypool",4046692,8.2,true
"pl3119195wk2",5,2,"RB","Chase Edmonds",3119195,10,true
"pl4040715wk2",5,2,"QB","Jalen Hurts",4040715,21.8,false
"pl-16023wk2",5,2,"D/ST","Steelers D/ST",-16023,-1,true
"pl16731wk2",5,2,"WR","Brandin Cooks",16731,18.3,false
"pl2980453wk2",5,2,"RB","Jamaal Williams",2980453,5.2,false
"pl4035004wk2",5,2,"WR","Mecole Hardman",4035004,8,false
"pl4241372wk2",5,2,"WR","Marquise Brown",4241372,20.3,false
"pl3116164wk2",5,2,"TE","Mike Gesicki",3116164,5.6,false
"pl4569173wk2",5,2,"RB","Rhamondre Stevenson",4569173,0,false
"pl4262921wk2",5,2,"WR","Justin Jefferson",4262921,15.5,true
"pl3051392wk2",6,2,"RB","Ezekiel Elliott",3051392,16.7,true
"pl3919596wk2",6,2,"RB","Chris Carson",3919596,15.1,true
"pl3121422wk2",6,2,"WR","Terry McLaurin",3121422,22.2,true
"pl2577417wk2",6,2,"QB","Dak Prescott",2577417,7.48,true
"pl2577327wk2",6,2,"WR","Tyler Lockett",2577327,27.8,true
"pl4259545wk2",6,2,"RB","D'Andre Swift",4259545,9.8,true
"pl4239993wk2",6,2,"WR","Tee Higgins",4239993,13,true
"pl3128429wk2",6,2,"WR","Courtland Sutton",3128429,20.4,false
"pl2574808wk2",6,2,"WR","Robby Anderson",2574808,5.3,false
"pl3916430wk2",6,2,"RB","Nyheim Hines",3916430,2.7,false
"pl3042778wk2",6,2,"WR","Corey Davis",3042778,1.8,false
"pl2975674wk2",6,2,"TE","Robert Tonyan",2975674,12.7,true
"pl4360310wk2",6,2,"QB","Trevor Lawrence",4360310,8.82,false
"pl-16014wk2",6,2,"D/ST","Rams D/ST",-16014,6,true
"pl4052042wk2",6,2,"RB","James Robinson",4052042,7.9,false
"pl16944wk2",6,2,"RB","Devonta Freeman",16944,2.9,false
"pl15847wk2",7,2,"TE","Travis Kelce",15847,20.4,true
"pl4242335wk2",7,2,"RB","Jonathan Taylor",4242335,5.8,true
"pl3915416wk2",7,2,"WR","DJ Moore",3915416,17.9,true
"pl13982wk2",7,2,"WR","Julio Jones",13982,15.8,true
"pl4361579wk2",7,2,"RB","Javonte Williams",4361579,7.9,true
"pl2576434wk2",7,2,"RB","Melvin Gordon III",2576434,7.9,true
"pl3045144wk2",7,2,"WR","Tyler Boyd",3045144,10.8,false
"pl3045147wk2",7,2,"RB","James Conner",3045147,2.6,false
"pl3918298wk2",7,2,"QB","Josh Allen",3918298,20.66,true
"pl4243160wk2",7,2,"WR","Laviska Shenault Jr.",4243160,0.7,false
"pl3128721wk2",7,2,"RB","Sony Michel",3128721,4.6,false
"pl3052117wk2",7,2,"RB","Phillip Lindsay",3052117,8.9,false
"pl16913wk2",7,2,"RB","James White",16913,15.5,false
"pl-16007wk2",7,2,"D/ST","Broncos D/ST",-16007,11,true
"pl4241555wk2",7,2,"RB","Elijah Mitchell",4241555,6.3,true
"pl4241802wk2",7,2,"WR","Jalen Reagor",4241802,1.5,false
"pl3116406wk2",8,2,"WR","Tyreek Hill",3116406,4.4,true
"pl3116385wk2",8,2,"RB","Joe Mixon",3116385,7.6,true
"pl16737wk2",8,2,"WR","Mike Evans",16737,22,true
"pl3925357wk2",8,2,"WR","Calvin Ridley",3925357,15.8,true
"pl16460wk2",8,2,"WR","Adam Thielen",16460,12.9,true
"pl3925347wk2",8,2,"RB","Damien Harris",3925347,12.9,true
"pl4362628wk2",8,2,"WR","Ja'Marr Chase",4362628,12.4,false
"pl16813wk2",8,2,"TE","Logan Thomas",16813,7,true
"pl4040761wk2",8,2,"RB","Devin Singletary",4040761,16.1,false
"pl3916148wk2",8,2,"RB","Tony Pollard",3916148,21.5,false
"pl3916387wk2",8,2,"QB","Lamar Jackson",3916387,34.26,true
"pl17359wk2",8,2,"RB","Damien Williams",17359,1.4,false
"pl2576623wk2",8,2,"WR","DeVante Parker",2576623,6.7,false
"pl3916433wk2",8,2,"WR","Jakobi Meyers",3916433,5.8,false
"pl-16005wk2",8,2,"D/ST","Browns D/ST",-16005,5,true
"pl-16002wk2",8,2,"D/ST","Bills D/ST",-16002,19,false
"pl3042519wk2",9,2,"RB","Aaron Jones",3042519,38.5,true
"pl4242214wk2",9,2,"RB","Clyde Edwards-Helaire",4242214,2.6,true
"pl4047365wk2",9,2,"RB","Josh Jacobs",4047365,0,false
"pl4047646wk2",9,2,"WR","A.J. Brown",4047646,5.8,true
"pl3932905wk2",9,2,"WR","Diontae Johnson",3932905,15,true
"pl3068267wk2",9,2,"RB","Austin Ekeler",3068267,18,true
"pl4038941wk2",9,2,"QB","Justin Herbert",4038941,16.72,true
"pl2976316wk2",9,2,"WR","Michael Thomas",2976316,0,false
"pl4036131wk2",9,2,"TE","Noah Fant",4036131,11.3,true
"pl3115394wk2",9,2,"WR","DJ Chark Jr.",3115394,2.4,false
"pl16790wk2",9,2,"WR","Jarvis Landry",16790,1.4,true
"pl2508176wk2",9,2,"RB","David Johnson",2508176,5.7,false
"pl4372414wk2",9,2,"WR","Elijah Moore",4372414,6.7,false
"pl-16027wk2",9,2,"D/ST","Buccaneers D/ST",-16027,19,true
"pl3052587wk2",9,2,"QB","Baker Mayfield",3052587,19.52,false
"pl12537wk2",9,2,"TE","Jared Cook",12537,4.3,false
"pl3054850wk2",10,2,"RB","Alvin Kamara",3054850,5,true
"pl3040151wk2",10,2,"TE","George Kittle",3040151,3.7,true
"pl4241389wk2",10,2,"WR","CeeDee Lamb",4241389,13.4,true
"pl3886818wk2",10,2,"RB","Myles Gaskin",3886818,6.6,true
"pl4360438wk2",10,2,"WR","Brandon Aiyuk",4360438,1.1,false
"pl4241463wk2",10,2,"WR","Jerry Jeudy",4241463,0,false
"pl4241401wk2",10,2,"RB","Trey Sermon",4241401,0.8,false
"pl4360294wk2",10,2,"RB","Antonio Gibson",4360294,8.3,true
"pl2979843wk2",10,2,"RB","Kenyan Drake",2979843,8,true
"pl14876wk2",10,2,"QB","Ryan Tannehill",14876,14.58,false
"pl4372016wk2",10,2,"WR","Jaylen Waddle",4372016,5.8,true
"pl3915511wk2",10,2,"QB","Joe Burrow",3915511,14.28,true
"pl4241416wk2",10,2,"RB","Chuba Hubbard",4241416,1,false
"pl-16025wk2",10,2,"D/ST","49ers D/ST",-16025,7,true
"pl4371733wk2",10,2,"RB","Kenneth Gainwell",4371733,6.2,false
"pl2978109wk2",10,2,"WR","Zach Pascal",2978109,12.3,false
"pl3128720wk3",1,3,"RB","Nick Chubb",3128720,8.4,true
"pl3139477wk3",1,3,"QB","Patrick Mahomes",3139477,28.9,true
"pl15880wk3",1,3,"WR","Robert Woods",15880,5.3,true
"pl4047650wk3",1,3,"WR","DK Metcalf",4047650,19.7,true
"pl15818wk3",1,3,"WR","Keenan Allen",15818,15,true
"pl4036133wk3",1,3,"TE","T.J. Hockenson",4036133,2,true
"pl3912550wk3",1,3,"RB","Ronald Jones II",3912550,1.1,false
"pl4240657wk3",1,3,"RB","Michael Carter",4240657,3.9,false
"pl3126486wk3",1,3,"WR","Deebo Samuel",3126486,7.7,true
"pl13934wk3",1,3,"WR","Antonio Brown",13934,0,false
"pl4035687wk3",1,3,"WR","Michael Pittman Jr.",4035687,10.3,false
"pl4048244wk3",1,3,"RB","Alexander Mattison",4048244,20.1,true
"pl4046676wk3",1,3,"RB","Tony Jones Jr.",4046676,3.2,false
"pl-16022wk3",1,3,"D/ST","Cardinals D/ST",-16022,16,true
"pl15807wk3",1,3,"RB","Cordarrelle Patterson",15807,13.2,false
"pl-16004wk3",1,3,"D/ST","Bengals D/ST",-16004,11,false
"pl16800wk3",2,3,"WR","Davante Adams",16800,25.2,true
"pl15795wk3",2,3,"WR","DeAndre Hopkins",15795,3.6,true
"pl4045163wk3",2,3,"RB","Miles Sanders",4045163,7,false
"pl3116365wk3",2,3,"TE","Mark Andrews",3116365,13.4,true
"pl3059915wk3",2,3,"RB","Kareem Hunt",3059915,24.5,false
"pl8439wk3",2,3,"QB","Aaron Rodgers",8439,22.54,true
"pl4239934wk3",2,3,"RB","AJ Dillon",4239934,3.6,false
"pl4372485wk3",2,3,"WR","Rondale Moore",4372485,1.4,true
"pl4362887wk3",2,3,"QB","Justin Fields",4362887,3.92,false
"pl3052876wk3",2,3,"WR","William Fuller V",3052876,5.5,false
"pl15072wk3",2,3,"WR","Marvin Jones Jr.",15072,9.2,true
"pl3895827wk3",2,3,"RB","Ty'Son Williams",3895827,2.2,true
"pl-16028wk3",2,3,"D/ST","Commanders D/ST",-16028,-8,true
"pl4241479wk3",2,3,"QB","Tua Tagovailoa",4241479,0,false
"pl16777wk3",2,3,"RB","Carlos Hyde",16777,4.4,false
"pl3045260wk3",2,3,"RB","Corey Clement",3045260,0,true
"pl3116593wk3",3,3,"RB","Dalvin Cook",3116593,0,false
"pl3929630wk3",3,3,"RB","Saquon Barkley",3929630,18.4,true
"pl2976499wk3",3,3,"WR","Amari Cooper",2976499,4.1,true
"pl4360248wk3",3,3,"TE","Kyle Pitts",4360248,4.5,true
"pl2976212wk3",3,3,"WR","Stefon Diggs",2976212,9.2,true
"pl4039359wk3",3,3,"RB","Darrell Henderson Jr.",4039359,0,false
"pl2974858wk3",3,3,"WR","Kenny Golladay",2974858,8.4,true
"pl3120348wk3",3,3,"WR","JuJu Smith-Schuster",3120348,4,true
"pl4035676wk3",3,3,"RB","Zack Moss",4035676,16.6,false
"pl12483wk3",3,3,"QB","Matthew Stafford",12483,37.52,true
"pl4040655wk3",3,3,"WR","Darnell Mooney",4040655,1.4,false
"pl2573401wk3",3,3,"TE","Tyler Higbee",2573401,12.5,false
"pl4241475wk3",3,3,"WR","Henry Ruggs III",4241475,10.5,false
"pl15920wk3",3,3,"RB","Latavius Murray",15920,2.8,true
"pl-16017wk3",3,3,"D/ST","Patriots D/ST",-16017,5,true
"pl2969939wk3",3,3,"QB","Jameis Winston",2969939,17.52,false
"pl4241457wk3",4,3,"RB","Najee Harris",4241457,21.2,true
"pl2576925wk3",4,3,"TE","Darren Waller",2576925,7.9,true
"pl3116165wk3",4,3,"WR","Chris Godwin",3116165,16.6,true
"pl2977187wk3",4,3,"WR","Cooper Kupp",2977187,26.1,true
"pl3025433wk3",4,3,"RB","Mike Davis",3025433,9,false
"pl4035538wk3",4,3,"RB","David Montgomery",4035538,6.5,true
"pl3917315wk3",4,3,"QB","Kyler Murray",3917315,18.54,true
"pl16733wk3",4,3,"WR","Odell Beckham Jr.",16733,11.2,false
"pl4241478wk3",4,3,"WR","DeVonta Smith",4241478,4.3,false
"pl3115364wk3",4,3,"RB","Leonard Fournette",3115364,4.9,true
"pl3121023wk3",4,3,"TE","Dallas Goedert",3121023,7.6,false
"pl3045138wk3",4,3,"WR","Mike Williams",3045138,29.7,true
"pl2330wk3",4,3,"QB","Tom Brady",2330,30.68,false
"pl-16029wk3",4,3,"D/ST","Panthers D/ST",-16029,10,true
"pl13981wk3",4,3,"RB","Mark Ingram II",13981,2.5,false
"pl2976592wk3",4,3,"WR","Sterling Shepard",2976592,2.6,false
"pl3117251wk3",5,3,"RB","Christian McCaffrey",3117251,5,true
